1.005000   1.000000   1.000000   4.191436                  
1.004990   1.000314   1.000000   4.187417                  
1.004961   1.000627   1.000000   4.183597                  
1.004911   1.000937   1.000000   4.179991                  
1.004843   1.001243   1.000000   4.176616                  
1.004755   1.001545   1.000000   4.173481                  
1.004649   1.001841   1.000000   4.170583                  
1.004524   1.002129   1.000000   4.167962                  
1.004382   1.002409   1.000000   4.165625                  
1.004222   1.002679   1.000000   4.163578                  
1.004045   1.002939   1.000000   4.161829                  
1.003853   1.003187   1.000000   4.160384                  
1.003645   1.003423   1.000000   4.159250                  
1.003423   1.003645   1.000000   4.158425                  
1.003187   1.003853   1.000000   4.157921                  
1.002939   1.004045   1.000000   4.157735                  
1.002679   1.004222   1.000000   4.157869                  
1.002409   1.004382   1.000000   4.158322                  
1.002129   1.004524   1.000000   4.159092                  
1.001841   1.004649   1.000000   4.160176                  
1.001545   1.004755   1.000000   4.161570                  
1.001243   1.004843   1.000000   4.163268                  
1.000937   1.004911   1.000000   4.165264                  
1.000627   1.004961   1.000000   4.167551                  
1.000314   1.004990   1.000000   4.170115                  
1.000000   1.005000   1.000000   4.172947                  
0.999686   1.004990   1.000000   4.176036                  
0.999373   1.004961   1.000000   4.179373                  
0.999063   1.004911   1.000000   4.182937                  
0.998757   1.004843   1.000000   4.186717                  
0.998455   1.004755   1.000000   4.190698                  
0.998159   1.004649   1.000000   4.194868                  
0.997871   1.004524   1.000000   4.199200                  
0.997591   1.004382   1.000000   4.203683                  
0.997321   1.004222   1.000000   4.208297                  
0.997061   1.004045   1.000000   4.213024                  
0.996813   1.003853   1.000000   4.217846                  
0.996577   1.003645   1.000000   4.222742                  
0.996355   1.003423   1.000000   4.227698                  
0.996147   1.003187   1.000000   4.232685                  
0.995955   1.002939   1.000000   4.237689                  
0.995778   1.002679   1.000000   4.242688                  
0.995618   1.002409   1.000000   4.247664                  
0.995476   1.002129   1.000000   4.252592                  
0.995351   1.001841   1.000000   4.257463                  
0.995245   1.001545   1.000000   4.262253                  
0.995157   1.001243   1.000000   4.266943                  
0.995089   1.000937   1.000000   4.271515                  
0.995039   1.000627   1.000000   4.275952                  
0.995010   1.000314   1.000000   4.280236                  
0.995000   1.000000   1.000000   4.284352                  
0.995010   0.999686   1.000000   4.288279                  
0.995039   0.999373   1.000000   4.292011                  
0.995089   0.999063   1.000000   4.295530                  
0.995157   0.998757   1.000000   4.298822                  
0.995245   0.998455   1.000000   4.301874                  
0.995351   0.998159   1.000000   4.304676                  
0.995476   0.997871   1.000000   4.307216                  
0.995618   0.997591   1.000000   4.309484                  
0.995778   0.997321   1.000000   4.311473                  
0.995955   0.997061   1.000000   4.313174                  
0.996147   0.996813   1.000000   4.314585                  
0.996355   0.996577   1.000000   4.315696                  
0.996577   0.996355   1.000000   4.316502                  
0.996813   0.996147   1.000000   4.316999                  
0.997061   0.995955   1.000000   4.317191                  
