DATA FILE Produced from netmc results (cf David Morley)
19992 atoms
1 atom types
0.00000 245.90201985698764 xlo xhi
0.00000 212.95739573914778 ylo yhi

 Masses

1 12.0000 # Si

 Atoms # molecular

1    1    124.1805684329948        108.25334283406679       0.0                     # C
2    1    126.63951649579616       108.25334283406679       0.0                     # C
3    1    129.09860653019467       108.25334283406679       0.0                     # C
4    1    131.55755459299604       108.25334283406679       0.0                     # C
5    1    134.01664462739458       108.25334283406679       0.0                     # C
6    1    136.47559269019592       108.25334283406679       0.0                     # C
7    1    138.93468272459444       108.25334283406679       0.0                     # C
8    1    141.3936307873958        108.25334283406679       0.0                     # C
9    1    143.85272082179432       108.25334283406679       0.0                     # C
10   1    146.3116688845957        108.25334283406679       0.0                     # C
11   1    148.7707589189942        108.25334283406679       0.0                     # C
12   1    151.22970698179557       108.25334283406679       0.0                     # C
13   1    153.6887970161941        108.25334283406679       0.0                     # C
14   1    156.14774507899546       108.25334283406679       0.0                     # C
15   1    158.60683511339397       108.25334283406679       0.0                     # C
16   1    161.0657831761953        108.25334283406679       0.0                     # C
17   1    163.52487321059382       108.25334283406679       0.0                     # C
18   1    165.9838212733952        108.25334283406679       0.0                     # C
19   1    168.4429113077937        108.25334283406679       0.0                     # C
20   1    170.90185937059508       108.25334283406679       0.0                     # C
21   1    173.3609494049936        108.25334283406679       0.0                     # C
22   1    175.81989746779496       108.25334283406679       0.0                     # C
23   1    178.27898750219347       108.25334283406679       0.0                     # C
24   1    180.73793556499484       108.25334283406679       0.0                     # C
25   1    183.19702559939336       108.25334283406679       0.0                     # C
26   1    185.65597366219473       108.25334283406679       0.0                     # C
27   1    188.11506369659324       108.25334283406679       0.0                     # C
28   1    190.5740117593946        108.25334283406679       0.0                     # C
29   1    193.03310179379312       108.25334283406679       0.0                     # C
30   1    195.4920498565945        108.25334283406679       0.0                     # C
31   1    197.951139890993         108.25334283406679       0.0                     # C
32   1    200.41008795379437       108.25334283406679       0.0                     # C
33   1    202.8691779881929        108.25334283406679       0.0                     # C
34   1    205.32812605099423       108.25334283406679       0.0                     # C
35   1    207.78721608539274       108.25334283406679       0.0                     # C
36   1    210.2461641481941        108.25334283406679       0.0                     # C
37   1    212.7052541825926        108.25334283406679       0.0                     # C
38   1    215.16420224539397       108.25334283406679       0.0                     # C
39   1    217.6232922797925        108.25334283406679       0.0                     # C
40   1    220.08224034259382       108.25334283406679       0.0                     # C
41   1    222.5413303769924        108.25334283406679       0.0                     # C
42   1    225.00027843979376       108.25334283406679       0.0                     # C
43   1    227.45936847419227       108.25334283406679       0.0                     # C
44   1    229.9184585085908        108.25334283406679       0.0                     # C
45   1    232.37740657139216       108.25334283406679       0.0                     # C
46   1    234.83649660579067       108.25334283406679       0.0                     # C
47   1    237.295444668592         108.25334283406679       0.0                     # C
48   1    239.75453470299053       108.25334283406679       0.0                     # C
49   1    242.2134827657919        108.25334283406679       0.0                     # C
50   1    244.6725728001904        108.25334283406679       0.0                     # C
51   1    1.2294740314006798       108.25334283406679       0.0                     # C
52   1    3.6885640657991994       108.25334283406679       0.0                     # C
53   1    6.147512128600559        108.25334283406679       0.0                     # C
54   1    8.606602162999078        108.25334283406679       0.0                     # C
55   1    11.065550225800438       108.25334283406679       0.0                     # C
56   1    13.524640260198957       108.25334283406679       0.0                     # C
57   1    15.983588323000316       108.25334283406679       0.0                     # C
58   1    18.442678357398837       108.25334283406679       0.0                     # C
59   1    20.901626420200195       108.25334283406679       0.0                     # C
60   1    23.360716454598712       108.25334283406679       0.0                     # C
61   1    25.819664517400074       108.25334283406679       0.0                     # C
62   1    28.278754551798595       108.25334283406679       0.0                     # C
63   1    30.737702614599957       108.25334283406679       0.0                     # C
64   1    33.196792648998475       108.25334283406679       0.0                     # C
65   1    35.65574071179983        108.25334283406679       0.0                     # C
66   1    38.11483074619835        108.25334283406679       0.0                     # C
67   1    40.57377880899971        108.25334283406679       0.0                     # C
68   1    43.03286884339823        108.25334283406679       0.0                     # C
69   1    45.49181690619959        108.25334283406679       0.0                     # C
70   1    47.9509069405981         108.25334283406679       0.0                     # C
71   1    50.409855003399464       108.25334283406679       0.0                     # C
72   1    52.868945037797985       108.25334283406679       0.0                     # C
73   1    55.32789310059935        108.25334283406679       0.0                     # C
74   1    57.78698313499787        108.25334283406679       0.0                     # C
75   1    60.24593119779923        108.25334283406679       0.0                     # C
76   1    62.70502123219774        108.25334283406679       0.0                     # C
77   1    65.1639692949991         108.25334283406679       0.0                     # C
78   1    67.62305932939762        108.25334283406679       0.0                     # C
79   1    70.08200739219897        108.25334283406679       0.0                     # C
80   1    72.5410974265975         108.25334283406679       0.0                     # C
81   1    75.00018746099602        108.25334283406679       0.0                     # C
82   1    77.45913552379739        108.25334283406679       0.0                     # C
83   1    79.9182255581959         108.25334283406679       0.0                     # C
84   1    82.37717362099725        108.25334283406679       0.0                     # C
85   1    84.83626365539578        108.25334283406679       0.0                     # C
86   1    87.29521171819714        108.25334283406679       0.0                     # C
87   1    89.75430175259567        108.25334283406679       0.0                     # C
88   1    92.21324981539702        108.25334283406679       0.0                     # C
89   1    94.67233984979553        108.25334283406679       0.0                     # C
90   1    97.13128791259689        108.25334283406679       0.0                     # C
91   1    99.5903779469954         108.25334283406679       0.0                     # C
92   1    102.04932600979677       108.25334283406679       0.0                     # C
93   1    104.50841604419529       108.25334283406679       0.0                     # C
94   1    106.96736410699664       108.25334283406679       0.0                     # C
95   1    109.42645414139518       108.25334283406679       0.0                     # C
96   1    111.88540220419654       108.25334283406679       0.0                     # C
97   1    114.34449223859507       108.25334283406679       0.0                     # C
